id,title,link,summary,category,abstract,pdf
oai:arXiv.org:2408.06861v2,Complexity of chaotic optical frequency combs,https://arxiv.org/abs/2408.06861,"arXiv:2408.06861v2 Announce Type: replace 
Abstract: The dynamics of a single-mode semiconductor laser induced by the optical injection of a frequency comb are analyzed through the lens of complexity. In particular, the focus is dynamics outside the injection-locking region. Permutation entropy (P.E.) and chaos bandwidth (CBW) are used to quantify complexity. Various numerically simulated system outputs across the frequency detuning range and for different injection strengths are considered. Numerically simulated outputs from a single-mode injection system in the absence of comb injection are compared to comment on the origin of the reported complexity. Furthermore, experimental outputs are used to confirm the findings. Despite the presence of periodic dynamics originating from the frequency comb, the presented system generates remarkably high complex outputs with P.E. up to 0.99 maintained over an extended period of observation and long timescales with CBW up to 25 GHz.",physics.optics,"The dynamics of a single-mode semiconductor laser induced by the optical injection of a frequency comb are analyzed through the lens of complexity. In particular, the focus is dynamics outside the injection-locking region. Permutation entropy (P.E.) and chaos bandwidth (CBW) are used to quantify complexity. Various numerically simulated system outputs across the frequency detuning range and for different injection strengths are considered. Numerically simulated outputs from a single-mode injection system in the absence of comb injection are compared to comment on the origin of the reported complexity. Furthermore, experimental outputs are used to confirm the findings. Despite the presence of periodic dynamics originating from the frequency comb, the presented system generates remarkably high complex outputs with P.E. up to 0.99 maintained over an extended period of observation and long timescales with CBW up to 25 GHz.",https://arxiv.org/pdf/2408.06861
oai:arXiv.org:2308.00612v2,Constructing Berry-Maxwell equations with Lorentz invariance and Gauss' law of Weyl monopoles in 4D energy-momentum space,https://arxiv.org/abs/2308.00612,"arXiv:2308.00612v2 Announce Type: replace-cross 
Abstract: We present the construction of a reciprocal electromagnetic field by extending the Berry curvatures into four-dimensional (4D) energy-momentum space. The resulting governing equations, termed Berry-Maxwell equations, are derived, by incorporating Lorentz invariance to constrain the parameter space of energy-momentum. Notably, these Berry-Maxwell equations exhibit dual and self-dual structures compared to the Maxwell equations. The very existence of Berry-Maxwell equations is independent of the geometrical phase of matter waves, implying that they cannot be directly derived from the time-dependent Schr\""odinger equation. Indeed, we find that the physical reality of this reciprocal electromagnetic field is rooted in the fundamental principles of special relativity and Gauss's law of Weyl monopoles. To validate our theory experimentally, we outline three effects for verification: (i) Lorentz boost of a Weyl monopole, (ii) reciprocal Thouless pumping, and (iii) plane-wave solutions of Berry-Maxwell's equations.",physics.class-ph,"We present the construction of a reciprocal electromagnetic field by extending the Berry curvatures into four-dimensional (4D) energy-momentum space. The resulting governing equations, termed Berry-Maxwell equations, are derived, by incorporating Lorentz invariance to constrain the parameter space of energy-momentum. Notably, these Berry-Maxwell equations exhibit dual and self-dual structures compared to the Maxwell equations. The very existence of Berry-Maxwell equations is independent of the geometrical phase of matter waves, implying that they cannot be directly derived from the time-dependent Schr\""odinger equation. Indeed, we find that the physical reality of this reciprocal electromagnetic field is rooted in the fundamental principles of special relativity and Gauss's law of Weyl monopoles. To validate our theory experimentally, we outline three effects for verification: (i) Lorentz boost of a Weyl monopole, (ii) reciprocal Thouless pumping, and (iii) plane-wave solutions of Berry-Maxwell's equations.",https://arxiv.org/pdf/2308.00612
oai:arXiv.org:2401.00723v2,Free electron topological bound state induced by light beam with a twisted wavefront,https://arxiv.org/abs/2401.00723,"arXiv:2401.00723v2 Announce Type: replace-cross 
Abstract: Recent advances in ultrafast electron emission, microscopy, and diffraction have demonstrated a remarkable ability to manipulate free electrons with quantum coherence using light beams. Here, we present a framework for exploring free electron quantum number in ultrafast electron-light interactions. We derive an explicit Jackiw-Rebbi solution for a low-energy free electron wavefunction subjected to a spatiotemporally twisted laser field, resulting in a flying topologically protected bound state with a quantum number of e/2 - termed a ""half-electron"". This flying bound state is dispersion-free due to its topological nature. We demonstrate the topological confinement and pair generation mechanism of half-electrons in free space, expanding their domain beyond the topological states typically found in solids and photonics. This advancement enhances our understanding of emulating exotic quantum and topological effects with low-energy free electrons.",quant-ph,"Recent advances in ultrafast electron emission, microscopy, and diffraction have demonstrated a remarkable ability to manipulate free electrons with quantum coherence using light beams. Here, we present a framework for exploring free electron quantum number in ultrafast electron-light interactions. We derive an explicit Jackiw-Rebbi solution for a low-energy free electron wavefunction subjected to a spatiotemporally twisted laser field, resulting in a flying topologically protected bound state with a quantum number of e/2 - termed a ""half-electron"". This flying bound state is dispersion-free due to its topological nature. We demonstrate the topological confinement and pair generation mechanism of half-electrons in free space, expanding their domain beyond the topological states typically found in solids and photonics. This advancement enhances our understanding of emulating exotic quantum and topological effects with low-energy free electrons.",https://arxiv.org/pdf/2401.00723
oai:arXiv.org:2408.07074v1,Sharing and Compatibility Studies between International Mobile Telecommunications Systems (Mobile Cellular) and Earth-Exploration Satellite Service (active) in 10-10.5 GHz,https://arxiv.org/abs/2408.07074,"arXiv:2408.07074v1 Announce Type: new 
Abstract: The World Radiocommunications Conference 2023 (WRC-23), held in Dubai, intensively discussed several Agenda Items related to possible new International Mobile Telecommunications (IMT) identifications of several radio frequency bands. One example of a frequency band is 10-10.5 GHz, which has a primary allocation to Radiolocation, Earth-Exploration Satellite services. In order to ensure continued protection of such incumbent services, sharing and compatibility studies were conducted, and debated at length, at the ITU-R Study Groups from the year 2020 to 2023. This document presents a coexistence study. During the 41st Meeting of Permanent Consultative Committee II: Radiocommunications of the Inter American Telecommunication Commission (CITEL), one administration modified its previous Draft Inter-American Proposal, to include additional protection to the incumbent services (e.g., EESS (Active)). The same administration introduced three conditions meant to ensure protection of the incumbent services, in particular for the EESS (Active) and Radiolocation Service. Such conditions were: Administrations shall take practical measures to ensure the transmitting antennas of outdoor IMT base stations (BSs) are normally pointing below the true horizon when deployed within 10-10.5 GHz; additionally, the mechanical pointing needs to be at or below the horizon; Administrations shall use side lobe suppression techniques providing 29.5 dB of attenuation for elevation angles above 30 degrees where 0 degrees relates to the horizon and 90 degrees to the zenith, referenced to the maximum antenna gain at the boresight; The maximum equivalent isotropically radiated power (e.i.r.p.) emitted by an IMT base station shall not exceed 32 dB W/100 MHz.",eess.SP,"The World Radiocommunications Conference 2023 (WRC-23), held in Dubai, intensively discussed several Agenda Items related to possible new International Mobile Telecommunications (IMT) identifications of several radio frequency bands. One example of a frequency band is 10-10.5 GHz, which has a primary allocation to Radiolocation, Earth-Exploration Satellite services. In order to ensure continued protection of such incumbent services, sharing and compatibility studies were conducted, and debated at length, at the ITU-R Study Groups from the year 2020 to 2023. This document presents a coexistence study. During the 41st Meeting of Permanent Consultative Committee II: Radiocommunications of the Inter American Telecommunication Commission (CITEL), one administration modified its previous Draft Inter-American Proposal, to include additional protection to the incumbent services (e.g., EESS (Active)). The same administration introduced three conditions meant to ensure protection of the incumbent services, in particular for the EESS (Active) and Radiolocation Service. Such conditions were: Administrations shall take practical measures to ensure the transmitting antennas of outdoor IMT base stations (BSs) are normally pointing below the true horizon when deployed within 10-10.5 GHz; additionally, the mechanical pointing needs to be at or below the horizon; Administrations shall use side lobe suppression techniques providing 29.5 dB of attenuation for elevation angles above 30 degrees where 0 degrees relates to the horizon and 90 degrees to the zenith, referenced to the maximum antenna gain at the boresight; The maximum equivalent isotropically radiated power (e.i.r.p.) emitted by an IMT base station shall not exceed 32 dB W/100 MHz.",https://arxiv.org/pdf/2408.07074
oai:arXiv.org:2408.07103v1,Orbital-Angular-Momentum Embedded Massive MIMO: Achieving Multiplicative Spectrum-Efficiency for mmWave Communications,https://arxiv.org/abs/2408.07103,"arXiv:2408.07103v1 Announce Type: new 
Abstract: By enabling very high bandwidth for radio communications, the millimeter-wave (mmWave), which can easily be integrated with massive-multiple-input-multiple-output (massive-MIMO) due to small antenna size, has been attracting growing attention as a candidate for the fifth-generation (5G) and 5G-beyond wireless communications networks. On the other hand, the communication over the orthogonal states/modes of orbital angular momentum (OAM) is a subset of the solutions offered by massive-MIMO communications. Traditional massive-MIMO based mmWave communications did not concern the potential spectrum-efficiency-gain (SE-gain) offered by orthogonal states of OAM. However, the highly expecting maximum SE-gain for OAM and massive-MIMO communications is the product of SE-gains offered by OAM and multiplexing-MIMO. In this paper, we propose the OAM-embedded-MIMO (OEM) communication framework to obtain the multiplicative SE-gain for joint OAM and massive-MIMO based mmWave wireless communications. We design the parabolic antenna for each uniform circular array antenna to converge OAM signals. Then, we develop the mode-decomposition and multiplexing-detection scheme to obtain the transmit signal on each OAM-mode of each transmit antenna. Also, we develop the OEM-water-filling power allocation policy to achieve the maximum multiplicative SE-gain for OEM communications. The extensive simulations obtained validate and evaluate our developed parabolic antenna based converging method, mode-decomposition and multiplexing-detection scheme, and OEM-water-filling policy, showing that our proposed OEM mmWave communications can significantly increase the spectrum-efficiency as compared with traditional massive-MIMO based mmWave communications.",eess.SP,"By enabling very high bandwidth for radio communications, the millimeter-wave (mmWave), which can easily be integrated with massive-multiple-input-multiple-output (massive-MIMO) due to small antenna size, has been attracting growing attention as a candidate for the fifth-generation (5G) and 5G-beyond wireless communications networks. On the other hand, the communication over the orthogonal states/modes of orbital angular momentum (OAM) is a subset of the solutions offered by massive-MIMO communications. Traditional massive-MIMO based mmWave communications did not concern the potential spectrum-efficiency-gain (SE-gain) offered by orthogonal states of OAM. However, the highly expecting maximum SE-gain for OAM and massive-MIMO communications is the product of SE-gains offered by OAM and multiplexing-MIMO. In this paper, we propose the OAM-embedded-MIMO (OEM) communication framework to obtain the multiplicative SE-gain for joint OAM and massive-MIMO based mmWave wireless communications. We design the parabolic antenna for each uniform circular array antenna to converge OAM signals. Then, we develop the mode-decomposition and multiplexing-detection scheme to obtain the transmit signal on each OAM-mode of each transmit antenna. Also, we develop the OEM-water-filling power allocation policy to achieve the maximum multiplicative SE-gain for OEM communications. The extensive simulations obtained validate and evaluate our developed parabolic antenna based converging method, mode-decomposition and multiplexing-detection scheme, and OEM-water-filling policy, showing that our proposed OEM mmWave communications can significantly increase the spectrum-efficiency as compared with traditional massive-MIMO based mmWave communications.",https://arxiv.org/pdf/2408.07103
oai:arXiv.org:2408.07105v1,Achieving Practical OAM Based Wireless Communications With Misaligned Transceiver,https://arxiv.org/abs/2408.07105,"arXiv:2408.07105v1 Announce Type: new 
Abstract: Orbital angular momentum (OAM) has attracted much attention for radio vortex wireless communications due to the orthogonality among different OAM-modes. To maintain the orthogonality among different OAM modes at the receiver, the strict alignment between transmit and receive antennas is highly demanded. However, it is not practical to guarantee the transceiver alignment in wireless communications. The phase turbulence, resulting from the misaligned transceivers, leads to serious inter-mode interference among different OAM modes and therefore fail for signals detection of multiple OAM modes at the receiver. To achieve practical OAM based wireless communications, in this paper we investigate the radio vortex wireless communications with misaligned transmit and receive antennas. We propose a joint Beamforming and Pre-detection (BePre) scheme, which uses two unitary matrices to convert the channel matrix into the equivalent circulant matrix for keeping the orthogonality among OAM-modes at the receiver. Then, the OAM signals can be detected with the mode-decomposition scheme at the misaligned receiver. Extensive simulations obtained validate and evaluate that our developed joint BePre scheme can efficiently detect the signals of multiple OAM-modes for the misaligned transceiver and can significantly increase the spectrum efficiency.",eess.SP,"Orbital angular momentum (OAM) has attracted much attention for radio vortex wireless communications due to the orthogonality among different OAM-modes. To maintain the orthogonality among different OAM modes at the receiver, the strict alignment between transmit and receive antennas is highly demanded. However, it is not practical to guarantee the transceiver alignment in wireless communications. The phase turbulence, resulting from the misaligned transceivers, leads to serious inter-mode interference among different OAM modes and therefore fail for signals detection of multiple OAM modes at the receiver. To achieve practical OAM based wireless communications, in this paper we investigate the radio vortex wireless communications with misaligned transmit and receive antennas. We propose a joint Beamforming and Pre-detection (BePre) scheme, which uses two unitary matrices to convert the channel matrix into the equivalent circulant matrix for keeping the orthogonality among OAM-modes at the receiver. Then, the OAM signals can be detected with the mode-decomposition scheme at the misaligned receiver. Extensive simulations obtained validate and evaluate that our developed joint BePre scheme can efficiently detect the signals of multiple OAM-modes for the misaligned transceiver and can significantly increase the spectrum efficiency.",https://arxiv.org/pdf/2408.07105
oai:arXiv.org:2408.07202v1,Near-Field Localization with Antenna Arrays in the Presence of Direction-Dependent Mutual Coupling,https://arxiv.org/abs/2408.07202,"arXiv:2408.07202v1 Announce Type: new 
Abstract: Localizing near-field sources considering practical arrays is a recent challenging topic for next generation wireless communication systems. Practical antenna array apertures with closely spaced elements exhibit direction-dependent mutual coupling (MC), which can significantly degrade the performance localization techniques. A conventional method for near-field localization in the presence of MC is the three-dimensional (3D) multiple signal classification technique, which, however, suffers from extremely high computational complexity. Recently, two-dimensional (2D) search alternatives have been presented, exhibiting increased complexity still for direction-dependent MC scenarios. In this paper, we devise a low complexity one-dimensional (1D) iterative method based on an oblique projection operator (IMOP) that estimates direction-dependent MC and the locations of multiple near-field sources. The proposed method first estimates the initial direction of arrival (DOA) and MC using the approximate wavefront model, and then, estimates the initial range of one near-field source using the exact wavefront model. Afterwards, at each iteration, the oblique projection operator is used to isolate components associated with one source from those of other sources. The DOA and range of this one source are estimated using the exact wavefront model and 1D searches. Finally, the direction-dependent MC is estimated for each pair of the estimated DOA and range. The performance of the proposed near-field localization approach is comprehensively investigated and verified using both a full-wave electromagnetic solver and synthetic simulations. It is showcased that our IMOP scheme performs almost similarly to a state-of-the-art approach but with a 42 times less computational complexity.",eess.SP,"Localizing near-field sources considering practical arrays is a recent challenging topic for next generation wireless communication systems. Practical antenna array apertures with closely spaced elements exhibit direction-dependent mutual coupling (MC), which can significantly degrade the performance localization techniques. A conventional method for near-field localization in the presence of MC is the three-dimensional (3D) multiple signal classification technique, which, however, suffers from extremely high computational complexity. Recently, two-dimensional (2D) search alternatives have been presented, exhibiting increased complexity still for direction-dependent MC scenarios. In this paper, we devise a low complexity one-dimensional (1D) iterative method based on an oblique projection operator (IMOP) that estimates direction-dependent MC and the locations of multiple near-field sources. The proposed method first estimates the initial direction of arrival (DOA) and MC using the approximate wavefront model, and then, estimates the initial range of one near-field source using the exact wavefront model. Afterwards, at each iteration, the oblique projection operator is used to isolate components associated with one source from those of other sources. The DOA and range of this one source are estimated using the exact wavefront model and 1D searches. Finally, the direction-dependent MC is estimated for each pair of the estimated DOA and range. The performance of the proposed near-field localization approach is comprehensively investigated and verified using both a full-wave electromagnetic solver and synthetic simulations. It is showcased that our IMOP scheme performs almost similarly to a state-of-the-art approach but with a 42 times less computational complexity.",https://arxiv.org/pdf/2408.07202
oai:arXiv.org:2408.07281v1,Analysis of sensors for movement analysis,https://arxiv.org/abs/2408.07281,"arXiv:2408.07281v1 Announce Type: new 
Abstract: In this paper we analyze and compare different movement sensors: micro-chip gesture-ID, leap motion, noitom mocap, and specially developed sensor for tapping and foot motion analysis. The main goal is to evaluate the accu-racy of measurements provided by the sensors. This study presents rele-vance, for instance, in tremor/Parkinson disease analysis as well as no touch mechanisms for activation and control of devices. This scenario is especially interesting in COVID-19 scenario. Removing the need to touch a surface, the risk of contagion is reduced.",eess.SP,"In this paper we analyze and compare different movement sensors: micro-chip gesture-ID, leap motion, noitom mocap, and specially developed sensor for tapping and foot motion analysis. The main goal is to evaluate the accu-racy of measurements provided by the sensors. This study presents rele-vance, for instance, in tremor/Parkinson disease analysis as well as no touch mechanisms for activation and control of devices. This scenario is especially interesting in COVID-19 scenario. Removing the need to touch a surface, the risk of contagion is reduced.",https://arxiv.org/pdf/2408.07281
oai:arXiv.org:2408.07282v1,Consistency Based Weakly Self-Supervised Learning for Human Activity Recognition with Wearables,https://arxiv.org/abs/2408.07282,"arXiv:2408.07282v1 Announce Type: new 
Abstract: While the widely available embedded sensors in smartphones and other wearable devices make it easier to obtain data of human activities, recognizing different types of human activities from sensor-based data remains a difficult research topic in ubiquitous computing. One reason for this is that most of the collected data is unlabeled. However, many current human activity recognition (HAR) systems are based on supervised methods, which heavily rely on the labels of the data. We describe a weakly self-supervised approach in this paper that consists of two stages: (1) In stage one, the model learns from the nature of human activities by projecting the data into an embedding space where similar activities are grouped together; (2) In stage two, the model is fine-tuned using similarity information in a few-shot learning fashion using the similarity information of the data. This allows downstream classification or clustering tasks to benefit from the embeddings. Experiments on three benchmark datasets demonstrate the framework's effectiveness and show that our approach can help the clustering algorithm achieve comparable performance in identifying and categorizing the underlying human activities as pure supervised techniques applied directly to a corresponding fully labeled data set.",eess.SP,"While the widely available embedded sensors in smartphones and other wearable devices make it easier to obtain data of human activities, recognizing different types of human activities from sensor-based data remains a difficult research topic in ubiquitous computing. One reason for this is that most of the collected data is unlabeled. However, many current human activity recognition (HAR) systems are based on supervised methods, which heavily rely on the labels of the data. We describe a weakly self-supervised approach in this paper that consists of two stages: (1) In stage one, the model learns from the nature of human activities by projecting the data into an embedding space where similar activities are grouped together; (2) In stage two, the model is fine-tuned using similarity information in a few-shot learning fashion using the similarity information of the data. This allows downstream classification or clustering tasks to benefit from the embeddings. Experiments on three benchmark datasets demonstrate the framework's effectiveness and show that our approach can help the clustering algorithm achieve comparable performance in identifying and categorizing the underlying human activities as pure supervised techniques applied directly to a corresponding fully labeled data set.",https://arxiv.org/pdf/2408.07282
oai:arXiv.org:2408.07320v1,Coordinated Spectral Efficiency Prediction for Real-World 5G CoMP Systems,https://arxiv.org/abs/2408.07320,"arXiv:2408.07320v1 Announce Type: new 
Abstract: Coordinated multipoint (CoMP) systems incur substantial resource consumption due to the management of backhaul links and the coordination among various base stations (BSs). Accurate prediction of coordinated spectral efficiency (CSE) can guide the optimization of network parameters, resulting in enhanced resource utilization efficiency. However, characterizing the CSE is intractable due to the inherent complexity of the CoMP channel model and the diversity of the 5G dynamic network environment, which poses a great challenge for CSE prediction in real-world 5G CoMP systems. To address this challenge, in this letter, we propose a data-driven model-assisted approach. Initially, we leverage domain knowledge to preprocess the collected raw data, thereby creating a well-informed dataset. Within this dataset, we explicitly define the target variable and the input feature space relevant to channel statistics for CSE prediction. Subsequently, a residual-based network model is built to capture the high-dimensional non-linear mapping function from the channel statistics to the CSE. The effectiveness of the proposed approach is validated by experimental results on real-world data.",eess.SP,"Coordinated multipoint (CoMP) systems incur substantial resource consumption due to the management of backhaul links and the coordination among various base stations (BSs). Accurate prediction of coordinated spectral efficiency (CSE) can guide the optimization of network parameters, resulting in enhanced resource utilization efficiency. However, characterizing the CSE is intractable due to the inherent complexity of the CoMP channel model and the diversity of the 5G dynamic network environment, which poses a great challenge for CSE prediction in real-world 5G CoMP systems. To address this challenge, in this letter, we propose a data-driven model-assisted approach. Initially, we leverage domain knowledge to preprocess the collected raw data, thereby creating a well-informed dataset. Within this dataset, we explicitly define the target variable and the input feature space relevant to channel statistics for CSE prediction. Subsequently, a residual-based network model is built to capture the high-dimensional non-linear mapping function from the channel statistics to the CSE. The effectiveness of the proposed approach is validated by experimental results on real-world data.",https://arxiv.org/pdf/2408.07320
oai:arXiv.org:2408.07480v1,Adaptive Basis Function Selection for Computationally Efficient Predictions,https://arxiv.org/abs/2408.07480,"arXiv:2408.07480v1 Announce Type: new 
Abstract: Basis Function (BF) expansions are a cornerstone of any engineer's toolbox for computational function approximation which shares connections with both neural networks and Gaussian processes. Even though BF expansions are an intuitive and straightforward model to use, they suffer from quadratic computational complexity in the number of BFs if the predictive variance is to be computed. We develop a method to automatically select the most important BFs for prediction in a sub-domain of the model domain. This significantly reduces the computational complexity of computing predictions while maintaining predictive accuracy. The proposed method is demonstrated using two numerical examples, where reductions up to 50-75% are possible without significantly reducing the predictive accuracy.",eess.SP,"Basis Function (BF) expansions are a cornerstone of any engineer's toolbox for computational function approximation which shares connections with both neural networks and Gaussian processes. Even though BF expansions are an intuitive and straightforward model to use, they suffer from quadratic computational complexity in the number of BFs if the predictive variance is to be computed. We develop a method to automatically select the most important BFs for prediction in a sub-domain of the model domain. This significantly reduces the computational complexity of computing predictions while maintaining predictive accuracy. The proposed method is demonstrated using two numerical examples, where reductions up to 50-75% are possible without significantly reducing the predictive accuracy.",https://arxiv.org/pdf/2408.07480
oai:arXiv.org:2408.07589v1,Optimizing UAV Trajectory for Emergency Response Operations under Real 3D Environments: Integrating Priority Levels and LoS Constraints,https://arxiv.org/abs/2408.07589,"arXiv:2408.07589v1 Announce Type: new 
Abstract: Unmanned Aerial Vehicles (UAVs) have emerged as a critical component in next-generation wireless networks, particularly for disaster recovery scenarios, due to their flexibility, mobility, and rapid deployment capabilities. This paper focuses on optimizing UAV trajectories to ensure effective communication in disaster-stricken areas using terahertz (THz) links. We address specific challenges such as energy consumption, user priority levels, and navigating complex urban environments to maintain Line of Sight (LoS) connections amidst 3D obstacles. Our contributions include the development of a detailed modeling approach using online 3D map data, the formulation of an optimal trajectory optimization problem, and the proposal of a Genetic Algorithm (GA)-based method alongside an enhanced heuristic algorithm for faster convergence. Through 3D simulations, we demonstrate the trade-off between minimizing total service time and prioritizing higher-weight nodes, showing the impact of different priority weight factors on the trajectory time. The proposed algorithms are evaluated using real-world data from the West Bay area of Doha, Qatar, demonstrating their effectiveness in optimizing UAV trajectories for emergency response.",eess.SP,"Unmanned Aerial Vehicles (UAVs) have emerged as a critical component in next-generation wireless networks, particularly for disaster recovery scenarios, due to their flexibility, mobility, and rapid deployment capabilities. This paper focuses on optimizing UAV trajectories to ensure effective communication in disaster-stricken areas using terahertz (THz) links. We address specific challenges such as energy consumption, user priority levels, and navigating complex urban environments to maintain Line of Sight (LoS) connections amidst 3D obstacles. Our contributions include the development of a detailed modeling approach using online 3D map data, the formulation of an optimal trajectory optimization problem, and the proposal of a Genetic Algorithm (GA)-based method alongside an enhanced heuristic algorithm for faster convergence. Through 3D simulations, we demonstrate the trade-off between minimizing total service time and prioritizing higher-weight nodes, showing the impact of different priority weight factors on the trajectory time. The proposed algorithms are evaluated using real-world data from the West Bay area of Doha, Qatar, demonstrating their effectiveness in optimizing UAV trajectories for emergency response.",https://arxiv.org/pdf/2408.07589
oai:arXiv.org:2408.07592v1,Multi-periodicity dependency Transformer based on spectrum offset for radio frequency fingerprint identification,https://arxiv.org/abs/2408.07592,"arXiv:2408.07592v1 Announce Type: new 
Abstract: Radio Frequency Fingerprint Identification (RFFI) has emerged as a pivotal task for reliable device authentication. Despite advancements in RFFI methods, background noise and intentional modulation features result in weak energy and subtle differences in the RFF features. These challenges diminish the capability of RFFI methods in feature representation, complicating the effective identification of device identities. This paper proposes a novel Multi-Periodicity Dependency Transformer (MPDFormer) to address these challenges. The MPDFormer employs a spectrum offset-based periodic embedding representation to augment the discrepency of intrinsic features. We delve into the intricacies of the periodicity-dependency attention mechanism, integrating both inter-period and intra-period attention mechanisms. This mechanism facilitates the extraction of both long and short-range periodicity-dependency features , accentuating the feature distinction whilst concurrently attenuating the perturbations caused by background noise and weak-periodicity features. Empirical results demonstrate MPDFormer's superiority over established baseline methods, achieving a 0.07s inference time on NVIDIA Jetson Orin NX.",eess.SP,"Radio Frequency Fingerprint Identification (RFFI) has emerged as a pivotal task for reliable device authentication. Despite advancements in RFFI methods, background noise and intentional modulation features result in weak energy and subtle differences in the RFF features. These challenges diminish the capability of RFFI methods in feature representation, complicating the effective identification of device identities. This paper proposes a novel Multi-Periodicity Dependency Transformer (MPDFormer) to address these challenges. The MPDFormer employs a spectrum offset-based periodic embedding representation to augment the discrepency of intrinsic features. We delve into the intricacies of the periodicity-dependency attention mechanism, integrating both inter-period and intra-period attention mechanisms. This mechanism facilitates the extraction of both long and short-range periodicity-dependency features , accentuating the feature distinction whilst concurrently attenuating the perturbations caused by background noise and weak-periodicity features. Empirical results demonstrate MPDFormer's superiority over established baseline methods, achieving a 0.07s inference time on NVIDIA Jetson Orin NX.",https://arxiv.org/pdf/2408.07592
oai:arXiv.org:2408.07626v1,Anisotropic Diffusion Model of Communication in 2D Biofilm,https://arxiv.org/abs/2408.07626,"arXiv:2408.07626v1 Announce Type: new 
Abstract: A biofilm is a microbial city. It consists of bacteria embedded in an extracellular polymeric substance (EPS) that functions as a protective barrier. Quorum sensing (QS) is a method of bacterial communication, where autoinducers (AIs) propagate via diffusion through the EPS and water channels within the biofilm. This diffusion process is anisotropic due to varying densities between the EPS and water channels. This study introduces a 2D anisotropic diffusion model for molecular communication (MC) within biofilms, analyzing information propagation between a point-to-point transmitter (TX) and receiver (RX) in bounded space. The channel impulse response is derived using Green's function for concentration (GFC) and is validated with particle-based simulation (PBS). The outcomes reveal similar results for both isotropic and anisotropic diffusion when the TX is centrally located due to symmetry. However, anisotropic conditions lead to greater diffusion peaks when the TX is positioned off-center. Additionally, the propagation of AIs is inversely proportional to both overall biofilm size and and diffusion coefficient values. It is hypothesized that anisotropic diffusion supports faster responses to hostile environmental changes because signals can propagate faster from the edge of the biofilm to the center.",eess.SP,"A biofilm is a microbial city. It consists of bacteria embedded in an extracellular polymeric substance (EPS) that functions as a protective barrier. Quorum sensing (QS) is a method of bacterial communication, where autoinducers (AIs) propagate via diffusion through the EPS and water channels within the biofilm. This diffusion process is anisotropic due to varying densities between the EPS and water channels. This study introduces a 2D anisotropic diffusion model for molecular communication (MC) within biofilms, analyzing information propagation between a point-to-point transmitter (TX) and receiver (RX) in bounded space. The channel impulse response is derived using Green's function for concentration (GFC) and is validated with particle-based simulation (PBS). The outcomes reveal similar results for both isotropic and anisotropic diffusion when the TX is centrally located due to symmetry. However, anisotropic conditions lead to greater diffusion peaks when the TX is positioned off-center. Additionally, the propagation of AIs is inversely proportional to both overall biofilm size and and diffusion coefficient values. It is hypothesized that anisotropic diffusion supports faster responses to hostile environmental changes because signals can propagate faster from the edge of the biofilm to the center.",https://arxiv.org/pdf/2408.07626
oai:arXiv.org:2408.07692v1,On the Parameter Selection of Phase-transmittance Radial Basis Function Neural Networks for Communication Systems,https://arxiv.org/abs/2408.07692,"arXiv:2408.07692v1 Announce Type: new 
Abstract: In the ever-evolving field of digital communication systems, complex-valued neural networks (CVNNs) have become a cornerstone, delivering exceptional performance in tasks like equalization, channel estimation, beamforming, and decoding. Among the myriad of CVNN architectures, the phase-transmittance radial basis function neural network (PT-RBF) stands out, especially when operating in noisy environments such as 5G MIMO systems. Despite its capabilities, achieving convergence in multi-layered, multi-input, and multi-output PT-RBFs remains a daunting challenge. Addressing this gap, this paper presents a novel Deep PT-RBF parameter initialization technique. Through rigorous simulations conforming to 3GPP TS 38 standards, our method not only outperforms conventional initialization strategies like random, $K$-means, and constellation-based methods but is also the only approach to achieve successful convergence in deep PT-RBF architectures. These findings pave the way to more robust and efficient neural network deployments in complex digital communication systems.",eess.SP,"In the ever-evolving field of digital communication systems, complex-valued neural networks (CVNNs) have become a cornerstone, delivering exceptional performance in tasks like equalization, channel estimation, beamforming, and decoding. Among the myriad of CVNN architectures, the phase-transmittance radial basis function neural network (PT-RBF) stands out, especially when operating in noisy environments such as 5G MIMO systems. Despite its capabilities, achieving convergence in multi-layered, multi-input, and multi-output PT-RBFs remains a daunting challenge. Addressing this gap, this paper presents a novel Deep PT-RBF parameter initialization technique. Through rigorous simulations conforming to 3GPP TS 38 standards, our method not only outperforms conventional initialization strategies like random, $K$-means, and constellation-based methods but is also the only approach to achieve successful convergence in deep PT-RBF architectures. These findings pave the way to more robust and efficient neural network deployments in complex digital communication systems.",https://arxiv.org/pdf/2408.07692
